Dates,Tickers,Expiry,Tenor,Data
20250521,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.005332
20250422,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004681
20250522,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.005539
20250423,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004652
20250523,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.005471
20250424,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004655
20250224,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004219
20250324,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004414
20250425,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004734
20250225,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004221
20250325,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004469
20250226,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.00421
20250326,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004476
20250526,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.005532
20250227,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004244
20250327,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004434
20250527,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.005206
20250428,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.00471
20250228,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004246
20250328,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004421
20250528,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.005279
20250429,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004713
20250529,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.005295
20250430,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004665
20250530,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.005323
20250331,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,0.004412
20250401,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004616
20250501,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004388
20250402,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004757
20250602,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004707
20250502,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004103
20250403,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.00502
20250303,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004064
20250404,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.006342
20250304,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004171
20250305,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004035
20250505,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.003859
20250306,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004471
20250506,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.003916
20250407,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.007326
20250307,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004472
20250507,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.003777
20250408,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.008054
20250508,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.003805
20250409,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.008547
20250509,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.003883
20250410,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.007848
20250310,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004916
20250411,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.007931
20250311,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004973
20250312,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004675
20250512,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.005321
20250313,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004677
20250513,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.00502
20250414,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.008068
20250314,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004218
20250514,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004491
20250415,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.007676
20250515,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004079
20250416,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.006801
20250516,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004146
20250417,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.006447
20250317,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004113
20250418,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.005523
20250318,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004112
20250319,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004105
20250519,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004313
20250320,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004169
20250520,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004371
20250421,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.005236
20250321,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004141
20250521,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.00404
20250422,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.005049
20250522,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.00385
20250423,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.005255
20250523,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.003906
20250424,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.005053
20250224,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.003749
20250324,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004142
20250425,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.005319
20250225,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.003802
20250325,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004175
20250226,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.003991
20250326,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004332
20250526,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004255
20250227,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004054
20250327,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004344
20250527,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004378
20250428,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.005394
20250228,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004241
20250328,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004274
20250528,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004373
20250429,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.005306
20250529,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004537
20250430,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.005162
20250530,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004612
20250331,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,0.004842
20250401,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004645
20250501,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004359
20250402,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004646
20250602,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004875
20250502,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004358
20250403,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004473
20250303,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004518
20250404,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004416
20250304,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004511
20250305,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.00454
20250505,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004353
20250306,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004691
20250506,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004354
20250407,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004365
20250307,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004725
20250507,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004335
20250408,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004447
20250508,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.00442
20250409,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004568
20250509,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004577
20250410,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004606
20250310,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004799
20250411,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.00482
20250311,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004825
20250312,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004891
20250512,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004806
20250313,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004858
20250513,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004718
20250414,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004809
20250314,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004798
20250514,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004711
20250415,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004638
20250515,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004744
20250416,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004475
20250516,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004749
20250417,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004584
20250317,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004797
20250418,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.00462
20250318,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004746
20250319,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.00472
20250519,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004757
20250320,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004723
20250520,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004867
20250421,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004592
20250321,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004731
20250521,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004798
20250422,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004549
20250522,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004811
20250423,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004571
20250523,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004752
20250424,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004541
20250224,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004347
20250324,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004783
20250425,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.00461
20250225,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004339
20250325,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004825
20250226,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004326
20250326,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004836
20250526,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004787
20250227,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004456
20250327,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004785
20250527,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004624
20250428,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004595
20250228,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004512
20250328,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004694
20250528,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004714
20250429,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004599
20250529,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.00474
20250430,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004488
20250530,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004784
20250331,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::3Y::9Y::NORMAL.MID,3Y,9Y,0.004677
20250401,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004445
20250501,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004447
20250402,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004442
20250602,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.005074
20250502,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004443
20250403,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004284
20250303,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004312
20250404,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004255
20250304,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004312
20250305,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004319
20250505,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004444
20250306,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004385
20250506,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004444
20250407,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004167
20250307,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004397
20250507,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004437
20250408,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004259
20250508,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004516
20250409,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.00444
20250509,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004632
20250410,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004512
20250310,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004439
20250411,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004752
20250311,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004461
20250312,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004473
20250512,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004749
20250313,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004476
20250513,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004706
20250414,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004799
20250314,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004452
20250514,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004696
20250415,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004677
20250515,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004744
20250416,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004398
20250516,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004733
20250417,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.00454
20250317,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004465
20250418,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004574
20250318,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004456
20250319,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004459
20250519,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004736
20250320,IR.JPY-TONAR-ON.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,0.004458
