Dates,Tickers,Data
20250505,FX.EURUSD.VOL::3Y::10DRR::MID,0.0097
20250306,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0115
20250506,FX.EURUSD.VOL::3Y::10DRR::MID,0.01
20250407,FX.EURUSD.VOL::3Y::10DRR::MID,-0.004
20250307,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0129
20250507,FX.EURUSD.VOL::3Y::10DRR::MID,0.0097
20250408,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0045
20250508,FX.EURUSD.VOL::3Y::10DRR::MID,0.0089
20250409,FX.EURUSD.VOL::3Y::10DRR::MID,4.0E-4
20250509,FX.EURUSD.VOL::3Y::10DRR::MID,0.0095
20250410,FX.EURUSD.VOL::3Y::10DRR::MID,0.0058
20250310,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0129
20250411,FX.EURUSD.VOL::3Y::10DRR::MID,0.0104
20250311,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0116
20250312,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0114
20250512,FX.EURUSD.VOL::3Y::10DRR::MID,0.0067
20250313,FX.EURUSD.VOL::3Y::10DRR::MID,-0.012
20250513,FX.EURUSD.VOL::3Y::10DRR::MID,0.0072
20250414,FX.EURUSD.VOL::3Y::10DRR::MID,0.011
20250314,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0115
20250514,FX.EURUSD.VOL::3Y::10DRR::MID,0.012
20250415,FX.EURUSD.VOL::3Y::10DRR::MID,0.0075
20250515,FX.EURUSD.VOL::3Y::10DRR::MID,0.0129
20250416,FX.EURUSD.VOL::3Y::10DRR::MID,0.0107
20250516,FX.EURUSD.VOL::3Y::10DRR::MID,0.0122
20250417,FX.EURUSD.VOL::3Y::10DRR::MID,0.0104
20250317,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0115
20250418,FX.EURUSD.VOL::3Y::10DRR::MID,0.0105
20250318,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0109
20250319,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0104
20250519,FX.EURUSD.VOL::3Y::10DRR::MID,0.0145
20250320,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0118
20250520,FX.EURUSD.VOL::3Y::10DRR::MID,0.0138
20250421,FX.EURUSD.VOL::3Y::10DRR::MID,0.0119
20250321,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0116
20250521,FX.EURUSD.VOL::3Y::10DRR::MID,0.0148
20250422,FX.EURUSD.VOL::3Y::10DRR::MID,0.0103
20250522,FX.EURUSD.VOL::3Y::10DRR::MID,0.0135
20250423,FX.EURUSD.VOL::3Y::10DRR::MID,0.0078
20250523,FX.EURUSD.VOL::3Y::10DRR::MID,0.0111
20250424,FX.EURUSD.VOL::3Y::10DRR::MID,0.0087
20250224,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0255
20250324,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0109
20250425,FX.EURUSD.VOL::3Y::10DRR::MID,0.0082
20250225,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0244
20250325,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0096
20250226,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0234
20250326,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0094
20250526,FX.EURUSD.VOL::3Y::10DRR::MID,0.012
20250227,FX.EURUSD.VOL::3Y::10DRR::MID,-0.024
20250327,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0064
20250527,FX.EURUSD.VOL::3Y::10DRR::MID,0.0103
20250428,FX.EURUSD.VOL::3Y::10DRR::MID,0.0085
20250228,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0253
20250328,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0038
20250528,FX.EURUSD.VOL::3Y::10DRR::MID,0.0095
20250429,FX.EURUSD.VOL::3Y::10DRR::MID,0.0098
20250529,FX.EURUSD.VOL::3Y::10DRR::MID,0.0098
20250430,FX.EURUSD.VOL::3Y::10DRR::MID,0.0093
20250530,FX.EURUSD.VOL::3Y::10DRR::MID,0.0098
20250331,FX.EURUSD.VOL::3Y::10DRR::MID,-0.0039
20250401,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0019
20250501,FX.EURUSD.VOL::4Y::25DRR::MID,0.0023
20250402,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0014
20250602,FX.EURUSD.VOL::4Y::25DRR::MID,0.0033
20250502,FX.EURUSD.VOL::4Y::25DRR::MID,0.0029
20250403,FX.EURUSD.VOL::4Y::25DRR::MID,-7.0E-4
20250303,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0114
20250404,FX.EURUSD.VOL::4Y::25DRR::MID,-0.002
20250304,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0098
20250305,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0065
20250505,FX.EURUSD.VOL::4Y::25DRR::MID,0.0033
20250306,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0054
20250506,FX.EURUSD.VOL::4Y::25DRR::MID,0.0035
20250407,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0021
20250307,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0061
20250507,FX.EURUSD.VOL::4Y::25DRR::MID,0.0033
20250408,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0024
20250508,FX.EURUSD.VOL::4Y::25DRR::MID,0.0029
20250409,FX.EURUSD.VOL::4Y::25DRR::MID,-1.0E-4
20250509,FX.EURUSD.VOL::4Y::25DRR::MID,0.003
20250410,FX.EURUSD.VOL::4Y::25DRR::MID,0.0026
20250310,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0061
20250411,FX.EURUSD.VOL::4Y::25DRR::MID,0.0047
20250311,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0054
20250312,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0053
20250512,FX.EURUSD.VOL::4Y::25DRR::MID,0.0017
20250313,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0055
20250513,FX.EURUSD.VOL::4Y::25DRR::MID,0.002
20250414,FX.EURUSD.VOL::4Y::25DRR::MID,0.0049
20250314,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0051
20250514,FX.EURUSD.VOL::4Y::25DRR::MID,0.0042
20250415,FX.EURUSD.VOL::4Y::25DRR::MID,0.0033
20250515,FX.EURUSD.VOL::4Y::25DRR::MID,0.0048
20250416,FX.EURUSD.VOL::4Y::25DRR::MID,0.0048
20250516,FX.EURUSD.VOL::4Y::25DRR::MID,0.0044
20250417,FX.EURUSD.VOL::4Y::25DRR::MID,0.0047
20250317,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0053
20250418,FX.EURUSD.VOL::4Y::25DRR::MID,0.0047
20250318,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0049
20250319,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0046
20250519,FX.EURUSD.VOL::4Y::25DRR::MID,0.0055
20250320,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0054
20250520,FX.EURUSD.VOL::4Y::25DRR::MID,0.0052
20250421,FX.EURUSD.VOL::4Y::25DRR::MID,0.0055
20250321,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0052
20250521,FX.EURUSD.VOL::4Y::25DRR::MID,0.0055
20250422,FX.EURUSD.VOL::4Y::25DRR::MID,0.0055
20250522,FX.EURUSD.VOL::4Y::25DRR::MID,0.0049
20250423,FX.EURUSD.VOL::4Y::25DRR::MID,0.0031
20250523,FX.EURUSD.VOL::4Y::25DRR::MID,0.0037
20250424,FX.EURUSD.VOL::4Y::25DRR::MID,0.0035
20250224,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0115
20250324,FX.EURUSD.VOL::4Y::25DRR::MID,-0.005
20250425,FX.EURUSD.VOL::4Y::25DRR::MID,0.0033
20250225,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0109
20250325,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0045
20250226,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0109
20250326,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0043
20250526,FX.EURUSD.VOL::4Y::25DRR::MID,0.0042
20250227,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0111
20250327,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0028
20250527,FX.EURUSD.VOL::4Y::25DRR::MID,0.0033
20250428,FX.EURUSD.VOL::4Y::25DRR::MID,0.0032
20250228,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0118
20250328,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0015
20250528,FX.EURUSD.VOL::4Y::25DRR::MID,0.0029
20250429,FX.EURUSD.VOL::4Y::25DRR::MID,0.0033
20250529,FX.EURUSD.VOL::4Y::25DRR::MID,0.0031
20250430,FX.EURUSD.VOL::4Y::25DRR::MID,0.0032
20250530,FX.EURUSD.VOL::4Y::25DRR::MID,0.0031
20250331,FX.EURUSD.VOL::4Y::25DRR::MID,-0.0015
20250401,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0024
20250501,FX.EURUSD.VOL::3Y::25DRR::MID,0.004
20250402,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0018
20250602,FX.EURUSD.VOL::3Y::25DRR::MID,0.0053
20250502,FX.EURUSD.VOL::3Y::25DRR::MID,0.0047
20250403,FX.EURUSD.VOL::3Y::25DRR::MID,-7.0E-4
20250303,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0121
20250404,FX.EURUSD.VOL::3Y::25DRR::MID,-0.002
20250304,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0105
20250305,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0072
20250505,FX.EURUSD.VOL::3Y::25DRR::MID,0.0051
20250306,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0059
20250506,FX.EURUSD.VOL::3Y::25DRR::MID,0.0052
20250407,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0021
20250307,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0066
20250507,FX.EURUSD.VOL::3Y::25DRR::MID,0.005
20250408,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0024
20250508,FX.EURUSD.VOL::3Y::25DRR::MID,0.0047
20250409,FX.EURUSD.VOL::3Y::25DRR::MID,-1.0E-4
20250509,FX.EURUSD.VOL::3Y::25DRR::MID,0.0048
20250410,FX.EURUSD.VOL::3Y::25DRR::MID,0.0026
20250310,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0066
20250411,FX.EURUSD.VOL::3Y::25DRR::MID,0.005
20250311,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0059
20250312,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0057
20250512,FX.EURUSD.VOL::3Y::25DRR::MID,0.0036
20250313,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0061
20250513,FX.EURUSD.VOL::3Y::25DRR::MID,0.0038
20250414,FX.EURUSD.VOL::3Y::25DRR::MID,0.0052
20250314,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0057
20250514,FX.EURUSD.VOL::3Y::25DRR::MID,0.0061
20250415,FX.EURUSD.VOL::3Y::25DRR::MID,0.0035
20250515,FX.EURUSD.VOL::3Y::25DRR::MID,0.0067
20250416,FX.EURUSD.VOL::3Y::25DRR::MID,0.0051
20250516,FX.EURUSD.VOL::3Y::25DRR::MID,0.0063
20250417,FX.EURUSD.VOL::3Y::25DRR::MID,0.005
20250317,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0059
20250418,FX.EURUSD.VOL::3Y::25DRR::MID,0.005
20250318,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0054
20250319,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0053
20250519,FX.EURUSD.VOL::3Y::25DRR::MID,0.0074
20250320,FX.EURUSD.VOL::3Y::25DRR::MID,-0.006
20250520,FX.EURUSD.VOL::3Y::25DRR::MID,0.007
20250421,FX.EURUSD.VOL::3Y::25DRR::MID,0.0057
20250321,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0057
20250521,FX.EURUSD.VOL::3Y::25DRR::MID,0.0075
20250422,FX.EURUSD.VOL::3Y::25DRR::MID,0.006
20250522,FX.EURUSD.VOL::3Y::25DRR::MID,0.0069
20250423,FX.EURUSD.VOL::3Y::25DRR::MID,0.0045
20250523,FX.EURUSD.VOL::3Y::25DRR::MID,0.0057
20250424,FX.EURUSD.VOL::3Y::25DRR::MID,0.005
20250224,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0125
20250324,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0054
20250425,FX.EURUSD.VOL::3Y::25DRR::MID,0.0048
20250225,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0119
20250325,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0049
20250226,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0119
20250326,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0053
20250526,FX.EURUSD.VOL::3Y::25DRR::MID,0.0062
20250227,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0121
20250327,FX.EURUSD.VOL::3Y::25DRR::MID,-0.004
20250527,FX.EURUSD.VOL::3Y::25DRR::MID,0.0053
20250428,FX.EURUSD.VOL::3Y::25DRR::MID,0.005
20250228,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0128
20250328,FX.EURUSD.VOL::3Y::25DRR::MID,-0.0025
20250528,FX.EURUSD.VOL::3Y::25DRR::MID,0.0049
20250429,FX.EURUSD.VOL::3Y::25DRR::MID,0.0051
20250529,FX.EURUSD.VOL::3Y::25DRR::MID,0.0051
20250430,FX.EURUSD.VOL::3Y::25DRR::MID,0.0049
20250530,FX.EURUSD.VOL::3Y::25DRR::MID,0.0051
20250331,FX.EURUSD.VOL::3Y::25DRR::MID,-0.002
20250401,FX.EURUSD.VOL::6M::25DRR::MID,-1.0E-4
20250501,FX.EURUSD.VOL::6M::25DRR::MID,0.0069
20250402,FX.EURUSD.VOL::6M::25DRR::MID,2.0E-4
20250602,FX.EURUSD.VOL::6M::25DRR::MID,0.0077
20250502,FX.EURUSD.VOL::6M::25DRR::MID,0.0071
20250403,FX.EURUSD.VOL::6M::25DRR::MID,0.0026
20250303,FX.EURUSD.VOL::6M::25DRR::MID,-0.0109
20250404,FX.EURUSD.VOL::6M::25DRR::MID,4.0E-4
20250304,FX.EURUSD.VOL::6M::25DRR::MID,-0.0091
20250305,FX.EURUSD.VOL::6M::25DRR::MID,-0.0047
20250505,FX.EURUSD.VOL::6M::25DRR::MID,0.0078
20250306,FX.EURUSD.VOL::6M::25DRR::MID,-0.0035
20250506,FX.EURUSD.VOL::6M::25DRR::MID,0.0079
20250407,FX.EURUSD.VOL::6M::25DRR::MID,-4.0E-4
20250307,FX.EURUSD.VOL::6M::25DRR::MID,-0.0039
20250507,FX.EURUSD.VOL::6M::25DRR::MID,0.0076
20250408,FX.EURUSD.VOL::6M::25DRR::MID,-6.0E-4
20250508,FX.EURUSD.VOL::6M::25DRR::MID,0.0068
20250409,FX.EURUSD.VOL::6M::25DRR::MID,0.0016
20250509,FX.EURUSD.VOL::6M::25DRR::MID,0.0071
20250410,FX.EURUSD.VOL::6M::25DRR::MID,0.0054
20250310,FX.EURUSD.VOL::6M::25DRR::MID,-0.0043
20250411,FX.EURUSD.VOL::6M::25DRR::MID,0.0077
20250311,FX.EURUSD.VOL::6M::25DRR::MID,-0.0033
20250312,FX.EURUSD.VOL::6M::25DRR::MID,-0.0036
20250512,FX.EURUSD.VOL::6M::25DRR::MID,0.0056
20250313,FX.EURUSD.VOL::6M::25DRR::MID,-0.0042
20250513,FX.EURUSD.VOL::6M::25DRR::MID,0.0067
20250414,FX.EURUSD.VOL::6M::25DRR::MID,0.0074
20250314,FX.EURUSD.VOL::6M::25DRR::MID,-0.0042
20250514,FX.EURUSD.VOL::6M::25DRR::MID,0.0094
20250415,FX.EURUSD.VOL::6M::25DRR::MID,0.0058
20250515,FX.EURUSD.VOL::6M::25DRR::MID,0.0097
20250416,FX.EURUSD.VOL::6M::25DRR::MID,0.0079
20250516,FX.EURUSD.VOL::6M::25DRR::MID,0.009
20250417,FX.EURUSD.VOL::6M::25DRR::MID,0.0075
20250317,FX.EURUSD.VOL::6M::25DRR::MID,-0.0042
20250418,FX.EURUSD.VOL::6M::25DRR::MID,0.0076
20250318,FX.EURUSD.VOL::6M::25DRR::MID,-0.0039
20250319,FX.EURUSD.VOL::6M::25DRR::MID,-0.004
20250519,FX.EURUSD.VOL::6M::25DRR::MID,0.0105
20250320,FX.EURUSD.VOL::6M::25DRR::MID,-0.0047
20250520,FX.EURUSD.VOL::6M::25DRR::MID,0.0098
20250421,FX.EURUSD.VOL::6M::25DRR::MID,0.0087
20250321,FX.EURUSD.VOL::6M::25DRR::MID,-0.0043
20250521,FX.EURUSD.VOL::6M::25DRR::MID,0.0107
20250422,FX.EURUSD.VOL::6M::25DRR::MID,0.0086
20250522,FX.EURUSD.VOL::6M::25DRR::MID,0.01
20250423,FX.EURUSD.VOL::6M::25DRR::MID,0.008
20250523,FX.EURUSD.VOL::6M::25DRR::MID,0.0086
20250424,FX.EURUSD.VOL::6M::25DRR::MID,0.0087
20250224,FX.EURUSD.VOL::6M::25DRR::MID,-0.0109
20250324,FX.EURUSD.VOL::6M::25DRR::MID,-0.0041
20250425,FX.EURUSD.VOL::6M::25DRR::MID,0.0078
20250225,FX.EURUSD.VOL::6M::25DRR::MID,-0.0105
20250325,FX.EURUSD.VOL::6M::25DRR::MID,-0.0036
20250226,FX.EURUSD.VOL::6M::25DRR::MID,-0.0103
20250326,FX.EURUSD.VOL::6M::25DRR::MID,-0.0031
20250526,FX.EURUSD.VOL::6M::25DRR::MID,0.009
20250227,FX.EURUSD.VOL::6M::25DRR::MID,-0.0105
20250327,FX.EURUSD.VOL::6M::25DRR::MID,-0.0014
20250527,FX.EURUSD.VOL::6M::25DRR::MID,0.0078
20250428,FX.EURUSD.VOL::6M::25DRR::MID,0.008
20250228,FX.EURUSD.VOL::6M::25DRR::MID,-0.0113
20250328,FX.EURUSD.VOL::6M::25DRR::MID,4.0E-4
20250528,FX.EURUSD.VOL::6M::25DRR::MID,0.0072
20250429,FX.EURUSD.VOL::6M::25DRR::MID,0.0083
20250529,FX.EURUSD.VOL::6M::25DRR::MID,0.0076
20250430,FX.EURUSD.VOL::6M::25DRR::MID,0.0076
20250530,FX.EURUSD.VOL::6M::25DRR::MID,0.0075
20250331,FX.EURUSD.VOL::6M::25DRR::MID,5.0E-4
20250401,FX.EURUSD.VOL::6M::25DBF::MID,0.0028
20250501,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250402,FX.EURUSD.VOL::6M::25DBF::MID,0.0028
20250602,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250502,FX.EURUSD.VOL::6M::25DBF::MID,0.0027
20250403,FX.EURUSD.VOL::6M::25DBF::MID,0.0032
20250303,FX.EURUSD.VOL::6M::25DBF::MID,0.0023
20250404,FX.EURUSD.VOL::6M::25DBF::MID,0.0035
20250304,FX.EURUSD.VOL::6M::25DBF::MID,0.0026
20250305,FX.EURUSD.VOL::6M::25DBF::MID,0.0029
20250505,FX.EURUSD.VOL::6M::25DBF::MID,0.0027
20250306,FX.EURUSD.VOL::6M::25DBF::MID,0.0029
20250506,FX.EURUSD.VOL::6M::25DBF::MID,0.0027
20250407,FX.EURUSD.VOL::6M::25DBF::MID,0.0038
20250307,FX.EURUSD.VOL::6M::25DBF::MID,0.0029
20250507,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250408,FX.EURUSD.VOL::6M::25DBF::MID,0.0038
20250508,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250409,FX.EURUSD.VOL::6M::25DBF::MID,0.0038
20250509,FX.EURUSD.VOL::6M::25DBF::MID,0.0023
20250410,FX.EURUSD.VOL::6M::25DBF::MID,0.0039
20250310,FX.EURUSD.VOL::6M::25DBF::MID,0.0027
20250411,FX.EURUSD.VOL::6M::25DBF::MID,0.0042
20250311,FX.EURUSD.VOL::6M::25DBF::MID,0.0028
20250312,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250512,FX.EURUSD.VOL::6M::25DBF::MID,0.0022
20250313,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250513,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250414,FX.EURUSD.VOL::6M::25DBF::MID,0.0041
20250314,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250514,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250415,FX.EURUSD.VOL::6M::25DBF::MID,0.0038
20250515,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250416,FX.EURUSD.VOL::6M::25DBF::MID,0.0038
20250516,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250417,FX.EURUSD.VOL::6M::25DBF::MID,0.0035
20250317,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250418,FX.EURUSD.VOL::6M::25DBF::MID,0.0035
20250318,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250319,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250519,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250320,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250520,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250421,FX.EURUSD.VOL::6M::25DBF::MID,0.0037
20250321,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250521,FX.EURUSD.VOL::6M::25DBF::MID,0.0026
20250422,FX.EURUSD.VOL::6M::25DBF::MID,0.0035
20250522,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250423,FX.EURUSD.VOL::6M::25DBF::MID,0.0031
20250523,FX.EURUSD.VOL::6M::25DBF::MID,0.0027
20250424,FX.EURUSD.VOL::6M::25DBF::MID,0.003
20250224,FX.EURUSD.VOL::6M::25DBF::MID,0.0022
20250324,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250425,FX.EURUSD.VOL::6M::25DBF::MID,0.0026
20250225,FX.EURUSD.VOL::6M::25DBF::MID,0.0022
20250325,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250226,FX.EURUSD.VOL::6M::25DBF::MID,0.0022
20250326,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250526,FX.EURUSD.VOL::6M::25DBF::MID,0.0027
20250227,FX.EURUSD.VOL::6M::25DBF::MID,0.0022
20250327,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250527,FX.EURUSD.VOL::6M::25DBF::MID,0.0026
20250428,FX.EURUSD.VOL::6M::25DBF::MID,0.0026
20250228,FX.EURUSD.VOL::6M::25DBF::MID,0.0023
20250328,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250528,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250429,FX.EURUSD.VOL::6M::25DBF::MID,0.0026
20250529,FX.EURUSD.VOL::6M::25DBF::MID,0.0025
20250430,FX.EURUSD.VOL::6M::25DBF::MID,0.0026
20250530,FX.EURUSD.VOL::6M::25DBF::MID,0.0024
20250331,FX.EURUSD.VOL::6M::25DBF::MID,0.0028
20250401,FX.EURUSD.VOL::2M::10DRR::MID,0.0048
20250501,FX.EURUSD.VOL::2M::10DRR::MID,0.014
20250402,FX.EURUSD.VOL::2M::10DRR::MID,0.0065
20250602,FX.EURUSD.VOL::2M::10DRR::MID,0.0129
20250502,FX.EURUSD.VOL::2M::10DRR::MID,0.0147
20250403,FX.EURUSD.VOL::2M::10DRR::MID,0.0117
20250303,FX.EURUSD.VOL::2M::10DRR::MID,-0.0158
20250404,FX.EURUSD.VOL::2M::10DRR::MID,0.0031
20250304,FX.EURUSD.VOL::2M::10DRR::MID,-0.0108
20250305,FX.EURUSD.VOL::2M::10DRR::MID,9.0E-4
20250505,FX.EURUSD.VOL::2M::10DRR::MID,0.0175
20250306,FX.EURUSD.VOL::2M::10DRR::MID,0.0019
20250506,FX.EURUSD.VOL::2M::10DRR::MID,0.0169
20250407,FX.EURUSD.VOL::2M::10DRR::MID,7.0E-4
20250307,FX.EURUSD.VOL::2M::10DRR::MID,0.0012
20250507,FX.EURUSD.VOL::2M::10DRR::MID,0.0153
20250408,FX.EURUSD.VOL::2M::10DRR::MID,4.0E-4
20250508,FX.EURUSD.VOL::2M::10DRR::MID,0.013
20250409,FX.EURUSD.VOL::2M::10DRR::MID,0.0061
20250509,FX.EURUSD.VOL::2M::10DRR::MID,0.0135
20250410,FX.EURUSD.VOL::2M::10DRR::MID,0.0135
20250310,FX.EURUSD.VOL::2M::10DRR::MID,-3.0E-4
20250411,FX.EURUSD.VOL::2M::10DRR::MID,0.0204
20250311,FX.EURUSD.VOL::2M::10DRR::MID,0.0017
20250312,FX.EURUSD.VOL::2M::10DRR::MID,-3.0E-4
20250512,FX.EURUSD.VOL::2M::10DRR::MID,0.0093
20250313,FX.EURUSD.VOL::2M::10DRR::MID,-0.003
20250513,FX.EURUSD.VOL::2M::10DRR::MID,0.0121
20250414,FX.EURUSD.VOL::2M::10DRR::MID,0.0184
20250314,FX.EURUSD.VOL::2M::10DRR::MID,-0.0025
20250514,FX.EURUSD.VOL::2M::10DRR::MID,0.0186
20250415,FX.EURUSD.VOL::2M::10DRR::MID,0.0137
20250515,FX.EURUSD.VOL::2M::10DRR::MID,0.0189
20250416,FX.EURUSD.VOL::2M::10DRR::MID,0.0195
20250516,FX.EURUSD.VOL::2M::10DRR::MID,0.0169
20250417,FX.EURUSD.VOL::2M::10DRR::MID,0.0187
20250317,FX.EURUSD.VOL::2M::10DRR::MID,-0.0025
20250418,FX.EURUSD.VOL::2M::10DRR::MID,0.0193
20250318,FX.EURUSD.VOL::2M::10DRR::MID,-0.0017
20250319,FX.EURUSD.VOL::2M::10DRR::MID,-0.0027
20250519,FX.EURUSD.VOL::2M::10DRR::MID,0.0203
20250320,FX.EURUSD.VOL::2M::10DRR::MID,-0.0057
20250520,FX.EURUSD.VOL::2M::10DRR::MID,0.0187
20250421,FX.EURUSD.VOL::2M::10DRR::MID,0.0229
20250321,FX.EURUSD.VOL::2M::10DRR::MID,-0.0045
20250521,FX.EURUSD.VOL::2M::10DRR::MID,0.0197
20250422,FX.EURUSD.VOL::2M::10DRR::MID,0.0203
20250522,FX.EURUSD.VOL::2M::10DRR::MID,0.0177
20250423,FX.EURUSD.VOL::2M::10DRR::MID,0.0189
20250523,FX.EURUSD.VOL::2M::10DRR::MID,0.0139
20250424,FX.EURUSD.VOL::2M::10DRR::MID,0.0204
20250224,FX.EURUSD.VOL::2M::10DRR::MID,-0.0142
20250324,FX.EURUSD.VOL::2M::10DRR::MID,-0.0045
20250425,FX.EURUSD.VOL::2M::10DRR::MID,0.0181
20250225,FX.EURUSD.VOL::2M::10DRR::MID,-0.0137
20250325,FX.EURUSD.VOL::2M::10DRR::MID,-0.0016
20250226,FX.EURUSD.VOL::2M::10DRR::MID,-0.0132
20250326,FX.EURUSD.VOL::2M::10DRR::MID,-0.001
20250526,FX.EURUSD.VOL::2M::10DRR::MID,0.0158
20250227,FX.EURUSD.VOL::2M::10DRR::MID,-0.0151
20250327,FX.EURUSD.VOL::2M::10DRR::MID,0.0015
20250527,FX.EURUSD.VOL::2M::10DRR::MID,0.0133
20250428,FX.EURUSD.VOL::2M::10DRR::MID,0.0175
20250228,FX.EURUSD.VOL::2M::10DRR::MID,-0.0175
20250328,FX.EURUSD.VOL::2M::10DRR::MID,0.0065
20250528,FX.EURUSD.VOL::2M::10DRR::MID,0.0122
20250429,FX.EURUSD.VOL::2M::10DRR::MID,0.0175
20250529,FX.EURUSD.VOL::2M::10DRR::MID,0.0127
